StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q36,Q36_11_TEXT,Q41,Q38,Q35_First Click,Q35_Last Click,Q35_Page Submit,Q35_Click Count,Q17,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q36,Q16_1,Q43_1,Q42_1,Q41_1,Q17_1,Q18_1,Q19_1,Q20_1,Q26_1,Q27_1,Q28_1,Q29_1,Q30_1,Q31_1,Q32_1,Q33_1,Q22_1,Q23_1,Q24_1,Q25_1,Q19_1,Q20,Q_DataPolicyViolations
2025-11-03 08:36:23,2025-11-03 08:43:45,IP Address,123.205.131.9,100,442,True,2025-11-03 08:43:45,R_4rGHdxHJOjV6CTg,,,,,22.6148,120.3139,anonymous,EN,Female,18-28,"Student (e.g., college or graduate student)",,Bachelor’s degree,Every day,2.665,23.065,26.195,10,Yes,,,,,Skin Care,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neutral,Neutral,Neutral,Neutral,Not familiar at all,No,
2025-11-03 10:05:45,2025-11-03 10:14:58,IP Address,35.146.26.136,100,553,True,2025-11-03 10:14:59,R_5QW2bYGnLjFyxh0,,,,,30.1826,-97.7394,anonymous,EN,Female,18-28,"Student (e.g., college or graduate student)",,Bachelor’s degree,Every day,,,,,,0,0,71.447,0,Skin Care,Strongly disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat Bad,Neutral,Neutral,Neutral,Slightly familar,No,
2025-11-03 13:22:14,2025-11-03 13:25:29,IP Address,172.58.165.243,100,194,True,2025-11-03 13:25:29,R_67ED2im0qCQOEEp,,,,,41.8835,-87.6305,anonymous,EN,Female,18-28,"Student (e.g., college or graduate student)",,Bachelor’s degree,Every day,1.998,23.241,23.847,5,Yes,,,,,Skin Care,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat Bad,Unfavourable,Dislike,Somewhat Negative,Slightly familar,No,
2025-11-03 15:48:16,2025-11-03 15:52:02,IP Address,145.79.196.4,100,226,True,2025-11-03 15:52:02,R_6MFBMxNZOrlfkIx,,,,,42.3574,-71.0618,anonymous,EN,Male,18-28,"Business (e.g., marketing, finance, management)",,Master’s degree,Every day,,,,,,5.73,28.294,29.426,7,Skin Care,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neutral,Neutral,Neutral,Neutral,Moderately familiar,No,
2025-11-03 17:25:02,2025-11-03 17:33:43,IP Address,172.226.81.151,100,520,True,2025-11-03 17:33:43,R_72VeaD2pFyDrvci,,,,,37.6901,-97.3404,anonymous,EN,Female,29-44,Others (please specify below): _________,Stay at home mom,Bachelor’s degree,Every day,,,,,,31.373,31.373,32.384,1,Skin Care,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly disagree,Bad,Somewhat Unfavorable,Dislike,Negative,Very familiar,Yes,
2025-11-03 18:27:43,2025-11-03 18:38:03,IP Address,136.62.168.148,100,619,True,2025-11-03 18:38:04,R_6GkW3Q6RUz2iYAl,,,,,30.2424,-97.767,anonymous,EN,Male,29-44,"Technology (e.g., software developer, IT support)",,Master’s degree,Every day,6.644,38.238,42.229,4,Yes,,,,,Skin Care,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat Bad,Somewhat Unfavorable,Somewhat Dislike,Somewhat Negative,Slightly familar,No,
2025-11-03 19:04:49,2025-11-03 19:08:23,IP Address,136.49.217.250,100,214,True,2025-11-03 19:08:24,R_1TT8wZf1OhJmt7C,,,,,30.1746,-97.8203,anonymous,EN,Male,29-44,"Business (e.g., marketing, finance, management)",,Some college,Every day,9.272,20.251,20.83,3,Yes,,,,,Skin Care,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neutral,Neutral,Neutral,Neutral,Moderately familiar,No,
2025-11-03 19:51:06,2025-11-03 19:54:46,IP Address,35.146.19.164,100,219,True,2025-11-03 19:54:46,R_6TRlqI1NwS8Mfy4,,,,,30.2887,-97.7398,anonymous,EN,Female,18-28,"Student (e.g., college or graduate student)",,Bachelor’s degree,Every day,,,,,,0,0,22.722,0,Skin Care,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neutral,Somewhat favorable,Like,Positive,Extremely familiar,Yes,
2025-11-04 12:02:35,2025-11-04 12:05:05,IP Address,136.49.104.202,100,149,True,2025-11-04 12:05:05,R_3DGOwvL4Co65wiA,,,,,30.2424,-97.767,anonymous,EN,Male,29-44,"Business (e.g., marketing, finance, management)",,Some college,Every day,0,0,23.351,0,Yes,,,,,Skin Care,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Bad,Unfavourable,Dislike,Negative,Slightly familar,No,
2025-10-30 08:54:24,2025-10-30 10:03:17,IP Address,128.62.160.43,61,4133,False,2025-11-06 09:05:25,R_3Rf845eaBt6s4aA,,,,,30.2887,-97.7398,anonymous,EN,Female,18-28,"Student (e.g., college or graduate student)",,Master’s degree,Every day,,,,,,0,0,21.595,0,Skin Care,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,,,,,,,,,,,,,,
2025-10-30 12:04:50,2025-10-30 12:05:34,IP Address,128.62.19.82,24,43,False,2025-11-06 11:05:47,R_5dRYa4pLmrxmiOO,,,,,30.2887,-97.7398,anonymous,EN,Female,29-44,"Technology (e.g., software developer, IT support)",,Master’s degree,Every day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-30 13:34:11,2025-10-30 13:34:25,IP Address,128.62.72.192,8,13,False,2025-11-06 12:34:28,R_51dyoc089H0RTKJ,,,,,30.2887,-97.7398,anonymous,EN,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-30 13:49:48,2025-10-30 14:00:40,IP Address,70.125.236.3,84,651,False,2025-11-06 13:02:32,R_6rIY52cfdzIgZPc,,,,,30.2887,-97.7398,anonymous,EN,Male,29-44,"Student (e.g., college or graduate student)",,Master’s degree,Every day,,,,,,2.325,56.638,57.014,9,Skin Care,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neutral,Neutral,,,,,
2025-10-30 14:32:02,2025-10-30 14:33:41,IP Address,128.62.42.56,37,98,False,2025-11-06 13:33:45,R_7OCvOAV81M0QxDG,,,,,30.2887,-97.7398,anonymous,EN,Male,18-28,Unemployed (currently not working),,Bachelor’s degree,Every day,28.114,28.805,29.297,3,Yes,,,,,Skin Care,,,,,,,,,,,,,,,,,,,,,,,
2025-10-30 14:37:10,2025-10-30 14:38:02,IP Address,128.62.111.10,26,51,False,2025-11-06 13:38:07,R_1kGrHYsrWVgHEDl,,,,,30.2887,-97.7398,anonymous,EN,Female,29-44,"Student (e.g., college or graduate student)",,Bachelor’s degree,Every day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-30 15:39:18,2025-10-30 15:39:36,IP Address,128.62.50.156,11,17,False,2025-11-06 14:39:44,R_6mMxCESoHAuuvVn,,,,,30.2887,-97.7398,anonymous,EN,Female,29-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-07 07:07:11,2025-11-07 07:22:56,IP Address,60.244.177.141,100,945,True,2025-11-07 07:22:57,R_40ieqUKjyw4B22Z,,,,,24.144,120.6844,anonymous,EN,Female,18-28,Others (please specify below): _________,Museum,Bachelor’s degree,Several times a week,,,,,,34.466,42.329,43.019,6,Skin Care,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neutral,Neutral,Neutral,Neutral,Moderately familiar,No,
2025-11-07 10:11:39,2025-11-07 10:16:55,IP Address,27.51.112.193,100,315,True,2025-11-07 10:16:55,R_4l6nGeSYJ9b15lF,,,,,24.144,120.6844,anonymous,EN,Female,29-44,"Technology (e.g., software developer, IT support)",,Some college,Every day,,,,,,39.026,39.966,39.994,2,Skin Care,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neutral,Neutral,Neutral,Neutral,Slightly familar,Yes,
2025-11-07 13:45:41,2025-11-07 14:23:54,IP Address,99.156.189.130,100,2293,True,2025-11-07 14:23:56,R_3C2xW175W4rPu0Y,,,,,30.3773,-97.71,anonymous,EN,Female,18-28,"Technology (e.g., software developer, IT support)",,Master’s degree,Every day,0,0,20.913,0,Yes,,,,,Skin Care,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Somewhat Bad,Somewhat Unfavorable,Somewhat Dislike,Somewhat Negative,Very familiar,No,
2025-11-08 22:24:27,2025-11-08 22:27:23,IP Address,1.163.84.2,100,175,True,2025-11-08 22:27:24,R_4WAuRXS0jk5kLxu,,,,,25.053,121.5259,anonymous,EN,Male,29-44,"Technology (e.g., software developer, IT support)",,Master’s degree,Every day,,,,,,9.147,9.147,20.952,1,Skin Care,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neutral,Neutral,Neutral,Neutral,Slightly familar,Yes,
2025-11-08 21:59:54,2025-11-09 00:50:36,IP Address,163.61.150.90,100,10241,True,2025-11-09 00:50:36,R_9hFFStWwKsYC5c5,,,,,22.2578,114.1657,anonymous,EN,Female,29-44,"Technology (e.g., software developer, IT support)",,Bachelor’s degree,Every day,37.08,57.918,58.947,6,Yes,,,,,Skin Care,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neutral,Neutral,Neutral,Neutral,Not familiar at all,No,
2025-11-09 04:40:48,2025-11-09 04:45:29,IP Address,36.226.76.159,100,281,True,2025-11-09 04:45:30,R_9SfpdG5gnkCjIHq,,,,,25.053,121.5259,anonymous,EN,Female,29-44,"Business (e.g., marketing, finance, management)",,Bachelor’s degree,Every day,12.179,21.403,22.961,3,Yes,,,,,Skin Care,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat Good,Somewhat favorable,Somewhat Like,Somewhat Positive,Not familiar at all,Yes,
2025-10-30 13:30:53,2025-11-02 10:44:35,IP Address,24.243.144.36,95,252822,False,2025-11-09 10:44:38,R_5Hc3XPyLJtppeRJ,,,,,30.3023,-97.6914,anonymous,EN,Female,18-28,"Technology (e.g., software developer, IT support)",,High school diploma or GED,Several times a week,,,,,,0,0,23.54,0,Skin Care,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat Good,Somewhat Unfavorable,Neutral,Neutral,,,
2025-11-02 18:26:26,2025-11-02 18:27:22,IP Address,101.10.77.86,11,55,False,2025-11-09 18:27:23,R_40w7A43u84Uf8Rj,,,,,25.053,121.5259,anonymous,EN,Male,18-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-02 19:49:29,2025-11-02 19:54:18,IP Address,173.172.25.124,95,288,False,2025-11-09 19:54:21,R_5to2p0sRaj7CFWv,,,,,30.3607,-97.8241,anonymous,EN,Female,29-44,Others (please specify below): _________,Education,Bachelor’s degree,Every day,4.444,4.444,85.194,1,Yes,,,,,Skin Care,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neutral,Neutral,Neutral,Neutral,,,
2025-11-02 22:22:09,2025-11-02 22:22:27,IP Address,67.48.63.218,26,17,False,2025-11-09 22:22:30,R_5z8yxrOGf5h27Fy,,,,,30.3383,-97.6681,anonymous,EN,Female,18-28,"Business (e.g., marketing, finance, management)",,Master’s degree,Every day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-02 23:43:56,2025-11-02 23:44:23,IP Address,223.137.198.19,11,26,False,2025-11-09 23:44:25,R_4riwio43u9CO9pf,,,,,25.053,121.5259,anonymous,EN,Male,29-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-03 01:07:45,2025-11-03 01:08:44,IP Address,101.10.77.86,37,58,False,2025-11-10 01:08:48,R_4WUYbnf8lURDJrp,,,,,25.053,121.5259,anonymous,EN,Male,18-28,"Technology (e.g., software developer, IT support)",,Bachelor’s degree,About once a week,0,0,21.485,0,Yes,,,,,Skin Care,,,,,,,,,,,,,,,,,,,,,,,
2025-11-03 02:30:28,2025-11-03 02:30:56,IP Address,114.136.179.126,3,27,False,2025-11-10 02:30:58,R_9QgFgpH9qLMec2R,,,,,25.053,121.5259,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-03 06:27:07,2025-11-03 06:27:42,IP Address,70.51.246.136,11,34,False,2025-11-10 06:29:18,R_7Vho0uisfBDExYR,,,,,43.7687,-79.4109,anonymous,EN,Female,29-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-03 08:18:45,2025-11-03 08:19:25,IP Address,168.149.129.20,13,39,False,2025-11-10 08:19:25,R_6hQ9D2lA2Rk8nuh,,,,,60.1719,24.9347,anonymous,EN,Female,29-44,"Technology (e.g., software developer, IT support)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-10 11:54:15,2025-11-10 12:01:29,IP Address,104.28.116.20,100,433,True,2025-11-10 12:01:29,R_1Pmz3tFdry4OdMd,,,,,49.2476,-123.1234,anonymous,EN,Male,29-44,"Technology (e.g., software developer, IT support)",,Master’s degree,Every day,,,,,,27.575,27.575,51.535,1,Skin Care,Strongly disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neutral,Neutral,Neutral,Neutral,Not familiar at all,No,
2025-11-10 14:45:57,2025-11-10 14:49:55,IP Address,4.14.101.34,100,237,True,2025-11-10 14:49:56,R_5WCKcJBI1wRR6zk,,,,,38.8732,-77.1151,anonymous,EN,Female,18-28,"Business (e.g., marketing, finance, management)",,Master’s degree,Every day,,,,,,30.45,30.45,31.502,1,Skin Care,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neutral,Neutral,Neutral,Neutral,Slightly familar,No,
2025-11-10 17:24:02,2025-11-10 17:31:18,IP Address,163.26.79.91,100,435,True,2025-11-10 17:31:18,R_4jHfaVnmXf0LHA4,,,,,22.9917,120.2148,anonymous,EN,Female,29-44,Others (please specify below): _________,School's admin staff,Bachelor’s degree,Every day,5.453,5.453,41.797,1,Yes,,,,,Skin Care,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neutral,Neutral,Neutral,Neutral,Slightly familar,No,
2025-11-10 17:34:12,2025-11-10 17:42:24,IP Address,163.26.79.91,100,492,True,2025-11-10 17:42:25,R_4Yt7fo5vMPiah5D,,,,,22.9917,120.2148,anonymous,EN,Female,29-44,Others (please specify below): _________,,Bachelor’s degree,Every day,,,,,,0,0,37.012,0,Skin Care,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat Bad,Somewhat Unfavorable,Somewhat Dislike,Neutral,Slightly familar,Yes,
2025-11-10 17:38:10,2025-11-10 17:47:04,IP Address,163.26.79.91,100,533,True,2025-11-10 17:47:04,R_9v62zH4izDgrWO6,,,,,22.9917,120.2148,anonymous,EN,Male,29-44,Others (please specify below): _________,"Education ",Master’s degree,Every day,32.022,49.84,51.196,2,Yes,,,,,Skin Care,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Good,Favourable,Somewhat Like,Positive,Very familiar,No,
2025-11-10 18:26:18,2025-11-10 18:31:07,IP Address,163.26.79.91,100,289,True,2025-11-10 18:31:08,R_98YsjLYklL21SiJ,,,,,22.9917,120.2148,anonymous,EN,Female,29-44,Others (please specify below): _________,,Master’s degree,Never,,,,,,0,0,22.467,0,Skin Care,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat Bad,Somewhat Unfavorable,Somewhat Dislike,Somewhat Negative,Not familiar at all,No,
2025-11-04 12:02:17,2025-11-04 12:02:24,IP Address,136.49.104.202,3,6,False,2025-11-11 12:02:29,R_35QMhBPD511bOil,,,,,30.2424,-97.767,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-07 07:05:06,2025-11-07 07:06:30,IP Address,60.244.177.141,11,84,False,2025-11-14 07:06:33,R_9GPsi6piDyPPRaV,,,,,24.144,120.6844,anonymous,EN,Female,29-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-07 22:38:34,2025-11-07 22:45:00,IP Address,27.53.224.171,58,386,False,2025-11-14 22:45:06,R_9QLfmuOdgzvPjQ1,,,,,25.053,121.5259,anonymous,EN,Male,29-44,"Technology (e.g., software developer, IT support)",,Master’s degree,Every day,36.766,61.093,62.332,7,Yes,,,,,Skin Care,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,,,,,,,,,,
2025-11-07 22:38:00,2025-11-07 23:22:54,IP Address,27.53.224.171,3,2694,False,2025-11-14 23:22:56,R_4Xb70iJBYKIfZWH,,,,,25.053,121.5259,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-08 21:33:59,2025-11-08 21:35:29,IP Address,223.139.190.126,26,90,False,2025-11-15 21:35:31,R_4JK8z2Vdu8rjzTB,,,,,22.6148,120.3139,anonymous,EN,Female,18-28,Others (please specify below): _________,school's admin staff,Bachelor’s degree,Every day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-10 13:21:06,2025-11-10 14:42:32,IP Address,4.14.101.34,95,4886,False,2025-11-17 14:42:32,R_3esebrxFWlN42XT,,,,,38.8732,-77.1151,anonymous,EN,Female,18-28,"Business (e.g., marketing, finance, management)",,Master’s degree,Every day,4.704,7.833,37.192,3,Yes,,,,,Skin Care,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neutral,Neutral,Neutral,Neutral,,,
2025-11-10 16:27:37,2025-11-10 16:27:51,IP Address,126.236.140.70,5,14,False,2025-11-17 16:27:55,R_9M6DlGUT7ndF2Ti,,,,,35.69,139.69,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-10 18:28:13,2025-11-10 18:29:15,IP Address,163.26.79.91,26,62,False,2025-11-17 18:29:24,R_4Cw39sqOsqbT10c,,,,,22.9917,120.2148,anonymous,EN,Female,29-44,Unemployed (currently not working),,Master’s degree,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-28 16:09:27,2025-11-28 16:12:54,IP Address,70.114.205.3,100,207,True,2025-11-28 16:12:55,R_6q4LgJU0cK6LQrf,,,,,30.3471,-97.7649,anonymous,EN,Female,18-28,"Student (e.g., college or graduate student)",,Bachelor’s degree,Every day,2.849,31.127,33.313,6,Yes,,,,,Skin Care,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neutral,Neutral,Neutral,Neutral,Slightly familar,Yes,
2025-11-28 16:39:56,2025-11-28 17:09:10,Survey Preview,,100,1753,True,2025-11-28 17:09:10,R_7PTWaMWa2O5SGlG,,,,,30.3471,-97.7649,preview,EN,Female,18-28,Unemployed (currently not working),,Bachelor’s degree,Every day,,,,,,11.317,11.317,68.602,1,Skin Care,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neutral,Somewhat Unfavorable,Somewhat Dislike,Neutral,Moderately familiar,Yes,
